0,1468391638,Tue Apr 07 01:23:07 PDT 2009,NO_QUERY,ckstarlet,@tommcfly did you know that johnsons baby use animals like cute bunnies to test their products? 
0,1468391684,Tue Apr 07 01:23:08 PDT 2009,NO_QUERY,ktbug703,can't sleep bc I drank a diet coke @ 9pm....sucks bc I have to wake up at 5:30am  
0,1468391942,Tue Apr 07 01:23:13 PDT 2009,NO_QUERY,GavinCannon,one triop down... one to go 
0,1468392015,Tue Apr 07 01:23:14 PDT 2009,NO_QUERY,KleenClaudi,Damn... I need to learn 
0,1468392100,Tue Apr 07 01:23:16 PDT 2009,NO_QUERY,dokus,darn it !!!  I woke up with a great idea for a LIME article and I forgot what it was 
0,1468392374,Tue Apr 07 01:23:22 PDT 2009,NO_QUERY,digitalgravy,thinking the shorts and flip flops may have been a bad idea 
0,1468392589,Tue Apr 07 01:23:27 PDT 2009,NO_QUERY,SarahSaner,@mikebreed Its all up to us Mike.  I understand what you say but I think its us that need to change  my opinion but yours is good too! lol
0,1468392988,Tue Apr 07 01:23:37 PDT 2009,NO_QUERY,bianbel,I'm waiting for a parcel and it's just not arriving  *argh* *hurry up* *hurry up*
0,1468393336,Tue Apr 07 01:23:46 PDT 2009,NO_QUERY,AlmaLaCubana,"@Knot2serious oh! Btw,@djrocko951 &amp; I tried to go to that Cuban buffet I told u about,so excited..it's closed on Mondays  SAD story!"
0,1468393526,Tue Apr 07 01:23:51 PDT 2009,NO_QUERY,rcpl20,@gingha It is!  I have the docs so morning off and then into work   Freecycling?  What you getting?
0,1468394086,Tue Apr 07 01:24:01 PDT 2009,NO_QUERY,itzflet,should have stayed at home 
0,1468394297,Tue Apr 07 01:24:05 PDT 2009,NO_QUERY,ash_hunter,Bit lonely on here - don't seem to have many friends who actually use Twitter!    Oh well...
0,1468394508,Tue Apr 07 01:24:09 PDT 2009,NO_QUERY,NotQuiteNigella,@ArtemisIII Oh no  is it the laundry powder maybe? I'm allergic to some and since jeans are usually so fitted it makes it worse
0,1468394737,Tue Apr 07 01:24:14 PDT 2009,NO_QUERY,sLozinja,I need some inspiration before i hit the kitchen tonight 
0,1468394780,Tue Apr 07 01:24:15 PDT 2009,NO_QUERY,checkyoweave,accidentally listened to the new sugababes album   playing four girls aloud hits sequentially to purge the memory
0,1468395075,Tue Apr 07 01:24:22 PDT 2009,NO_QUERY,SashaSanchez,going to walk my dogs and shower before bed.   sad the yankees lost the first game monday too!  boooo 
0,1468395211,Tue Apr 07 01:24:26 PDT 2009,NO_QUERY,NooNoosMcD,"@ExMi Hey doll, sorry to hear bout ur doggie  Hope he comes home soon!  Would help u look if i weren't so far away!!"
0,1468395331,Tue Apr 07 01:24:28 PDT 2009,NO_QUERY,roo2bega,Is upset that she couldn't find &quot;Church of the Flying Spaghetti Monster&quot; on Twitter to follow 
0,1468395488,Tue Apr 07 01:24:32 PDT 2009,NO_QUERY,J_adri,why won't anyone enjoy pretty films with me 
0,1468395561,Tue Apr 07 01:24:34 PDT 2009,NO_QUERY,JillAves,feels like I am comming down with something....let's hope it's just a cold 
0,1468395582,Tue Apr 07 01:24:35 PDT 2009,NO_QUERY,alisonortega,is NOT sleeping ....damnit. T-minus 4 hours and counting until i have to get the kids up for school 
0,1468395703,Tue Apr 07 01:24:38 PDT 2009,NO_QUERY,Jess_Cathcart,@rochellesheree I missed you...  is wednesday your day off? or is that thursday?
0,1468395829,Tue Apr 07 01:24:40 PDT 2009,NO_QUERY,eyekhan,"Missed the train to York, no Wifi and blackberry battery is going to die soon - not a good start to the day "
0,1468396100,Tue Apr 07 01:24:46 PDT 2009,NO_QUERY,junjihee,@TheoryOfMind @woppygook OMNIAAAA!!! I said no to the crackberrryyy. Time to depart with my flip phone 
0,1468396339,Tue Apr 07 01:24:52 PDT 2009,NO_QUERY,triggerflanke,hermes packetdienst sucks 
0,1468396478,Tue Apr 07 01:24:55 PDT 2009,NO_QUERY,spaced,Had too much fun last night- paying for it now... going to go and fry an egg 
0,1468396693,Tue Apr 07 01:24:59 PDT 2009,NO_QUERY,Orwelldog,No squirrels today  They must be hiding.
0,1468397037,Tue Apr 07 01:25:06 PDT 2009,NO_QUERY,elfinamsterdam,@nmcgivney yeah ploughed around there last night.. .but nothing happening 
0,1468397054,Tue Apr 07 01:25:06 PDT 2009,NO_QUERY,NGowers,@Ali1702 OMG- did daughter not come home last night?? What a huge worry. I would have been out of my mind. Poor you! 
0,1468397087,Tue Apr 07 01:25:08 PDT 2009,NO_QUERY,DotNetWill,Just bought a car and my impending fatherhood is affecting my judgement.  Out with plans of a 330CI and in with a Rav-4 
0,1468397171,Tue Apr 07 01:25:09 PDT 2009,NO_QUERY,BaldGuyKen,"Even after the Aust. gov. rolls out its $43 Bln 100Mb b'band, we'll still be way behind most of the rest of the worlds b'band speeds "
0,1468397193,Tue Apr 07 01:25:09 PDT 2009,NO_QUERY,megasmalls,@bnish dan and i grabbed yardhouse earlier. why didn't you pirate it?! i was so disappointed 
0,1468397594,Tue Apr 07 01:25:17 PDT 2009,NO_QUERY,alexjones5,in work early for team meeting but forgot my lunch 
0,1468398313,Tue Apr 07 01:25:32 PDT 2009,NO_QUERY,TheAmazingSiMan,I'm not worried about them cutting my hours down so i start at 10.00am every day...... Except i may have to give up my morning Starbucks 
0,1468398513,Tue Apr 07 01:25:37 PDT 2009,NO_QUERY,craftylara,@mrjoe sorry to hear about the bike 
0,1468398678,Tue Apr 07 01:25:40 PDT 2009,NO_QUERY,elfinamsterdam,@aliceverheij on MS XP im afriad  laptop is about 3yrs old and think its just a bit messed up 
0,1468398887,Tue Apr 07 01:25:47 PDT 2009,NO_QUERY,ryan_mitchell,"...well I was going to RPM. Vespa needs oil, I ain't going anywhere "
0,1468399171,Tue Apr 07 01:25:51 PDT 2009,NO_QUERY,Jonny_Shadez,MY FAST REMAINS UN BROKEN 
0,1468399373,Tue Apr 07 01:25:56 PDT 2009,NO_QUERY,ydarbharas,It's been a year since Mark Speight died  A year goes so fast.
0,1468399454,Tue Apr 07 01:25:58 PDT 2009,NO_QUERY,JFRollslikethat,this is exactly why as cities burn worries me : &quot;As Cities Burn's third and most likely final outing&quot; - from their new album review 
0,1468399506,Tue Apr 07 01:26:01 PDT 2009,NO_QUERY,I_accusehistory,I don't like this 9-5 malarky - I should be out seeing my friends who I haven't seen in months  stupid work 
0,1468400241,Tue Apr 07 01:26:14 PDT 2009,NO_QUERY,Dragonflyaway,"Aw balls. The new shirt I got at Aerie today doesn't fit.  I wear a medium, but they only had a small in the one..."
0,1468400290,Tue Apr 07 01:26:15 PDT 2009,NO_QUERY,deargdawn,@SaulWilliams third budget of the yr in ireland today. they want to tax text messages. pray for the poets 
0,1468400441,Tue Apr 07 01:26:17 PDT 2009,NO_QUERY,alexboles,Finished the second research paper of the week. It's Tuesday...kind of. Kill me. Test Friday. 
0,1468400520,Tue Apr 07 01:26:19 PDT 2009,NO_QUERY,benzau,"@jpiasentin Same, but unfortunately I have to pack now "
0,1468400904,Tue Apr 07 01:26:27 PDT 2009,NO_QUERY,sydthekyd,will probably be in Scotland next week.  http://plurk.com/p/n0ivz
0,1468401268,Tue Apr 07 01:26:36 PDT 2009,NO_QUERY,soapdishsailing,"I'm having a panic attack, so I can't sleep. Distracting myself with TV and internet. Hope this goes away soon "
0,1468401346,Tue Apr 07 01:26:37 PDT 2009,NO_QUERY,frontofmonitor,"@susanstn opps,, still unable to DM you at the moment.  maybe twitter bugs after the maintenance."
0,1468401416,Tue Apr 07 01:26:39 PDT 2009,NO_QUERY,nishanrajapaksa,my project is going down the drain  Legal issues seem to have dealt a fatal blow...
0,1468402174,Tue Apr 07 01:26:55 PDT 2009,NO_QUERY,LucyLatter,Where's my heat and grazia subscriptions? He's probably delivered them next door 
0,1468402867,Tue Apr 07 01:27:10 PDT 2009,NO_QUERY,divisha_seth,is missing n ol frend &amp; is thinking bout her rite now 
0,1468402926,Tue Apr 07 01:27:11 PDT 2009,NO_QUERY,baby__jane,@brahhh quit smoking cigs... i dont want to look old  plus... i cant breath haha
0,1468403336,Tue Apr 07 01:27:21 PDT 2009,NO_QUERY,kace87,... OMY! Jus woke up!! But was wishing I woke up sumwer in NY!!  Lol
0,1468403421,Tue Apr 07 01:27:21 PDT 2009,NO_QUERY,emmjbs,school suxxx. wish i was on tourny again 
0,1468403517,Tue Apr 07 01:27:23 PDT 2009,NO_QUERY,sleeveboy,@Ainz_dj mate what time you gettin there? not gonna be able to hang around for the late bit  but comin down to support you fo sho
0,1468403707,Tue Apr 07 01:27:27 PDT 2009,NO_QUERY,iBloke,@mathie makes for hard work for small businesses 
0,1468403759,Tue Apr 07 01:27:28 PDT 2009,NO_QUERY,pulsar84,"Well, isn't that great? Now I'm really sick, all coughing and having a sore throat. "
0,1468403861,Tue Apr 07 01:27:32 PDT 2009,NO_QUERY,Elitany,"got up at 7 mistakenly, it should've been 6. "
0,1468404284,Tue Apr 07 01:27:40 PDT 2009,NO_QUERY,LordPaz,Got the BrainBone daily question wrong!  - http://apps.facebook.com/brainbone/stats/339?ref=tw
0,1468404818,Tue Apr 07 01:27:52 PDT 2009,NO_QUERY,tancosi,@PhillyD Wishing you the best!  &lt;3
0,1468404837,Tue Apr 07 01:27:52 PDT 2009,NO_QUERY,Serendipi,"@Rockchic65 I normally go with pumpkin patch, but a bit skint at the minute "
0,1468405483,Tue Apr 07 01:28:07 PDT 2009,NO_QUERY,DforDog,@headtotail Thank you   I feel sad but hope we can give her a nice life til the end now.
0,1468405527,Tue Apr 07 01:28:08 PDT 2009,NO_QUERY,monalisa7872,"@msJHeart lol, yeah i'm good. i just gotta unplug it and use the other one until i can hustle up $79 bucks for a new one "
0,1468405613,Tue Apr 07 01:28:10 PDT 2009,NO_QUERY,MOTUG7,cant sleep once again. i need to cuddle 
0,1468405683,Tue Apr 07 01:28:12 PDT 2009,NO_QUERY,Bartemans,"@robertzalme Yes I do... Too much theory getting in, not much solutions coming out... "
0,1468405800,Tue Apr 07 01:28:15 PDT 2009,NO_QUERY,Li_nda,Going to school in twenty minutes. I have a head-ache T_T. I'm not looking forward to meeting my angry teacher 
0,1468405879,Tue Apr 07 01:28:17 PDT 2009,NO_QUERY,bftdannie,Its wayy to early to be awake... zZz!! 
0,1468406459,Tue Apr 07 01:28:31 PDT 2009,NO_QUERY,elltotheice,attack of the hayfever! noooo 
0,1468406890,Tue Apr 07 01:28:40 PDT 2009,NO_QUERY,TriniJean,need hugs 
0,1468407065,Tue Apr 07 01:28:45 PDT 2009,NO_QUERY,imclive,@neevd know of any more sites to play games on? i'll never get past the second footpath on frogger 
0,1468407242,Tue Apr 07 01:28:49 PDT 2009,NO_QUERY,shawin,Playing Killzone 2... the demo 
0,1468407370,Tue Apr 07 01:28:52 PDT 2009,NO_QUERY,ilovegoobeck,"@iloveAC slut, you never talk to me! but yet you talk to rinn!  waa waaa waaaaaaaa lol i love you courtney (:"
0,1468407418,Tue Apr 07 01:28:53 PDT 2009,NO_QUERY,Schofe,"@mrsfr Yes, unfortunately the date clashed with an important and long standing family party, got to do it on my own "
0,1468407595,Tue Apr 07 01:28:58 PDT 2009,NO_QUERY,ArtsyTwinCat,I am having my coffee.  I see frost on the car windows   I suspected there would be some this am.  I hope I am not so tired today.
0,1468407652,Tue Apr 07 01:28:59 PDT 2009,NO_QUERY,nick2049,My comp is so screwed up 
0,1468407707,Tue Apr 07 01:29:00 PDT 2009,NO_QUERY,Walk_In_The_Sun,@JessicaFilan it is 
0,1468407925,Tue Apr 07 01:29:05 PDT 2009,NO_QUERY,Eamonn_Forde,"@Charliecondou 4SkinMusic, more like "
0,1468408276,Tue Apr 07 01:29:13 PDT 2009,NO_QUERY,rgcpapillon,"@crazytwism i know..they block orkut in dubai!! in oman they have orkut access,but skype is banned!  ru from the gulf?"
0,1468408457,Tue Apr 07 01:29:17 PDT 2009,NO_QUERY,arnikin,hates the waiting game. she hates uncertainties too. 
0,1468408566,Tue Apr 07 01:29:19 PDT 2009,NO_QUERY,BoyRepellantBro,My throat hurts. I think I have a cold 
0,1468408924,Tue Apr 07 01:29:27 PDT 2009,NO_QUERY,kmmcat123,now I'm kind of sad after all the bullshit I found out 
0,1468409094,Tue Apr 07 01:29:31 PDT 2009,NO_QUERY,fafs,"Ow,I totally ate pavement this morn at Stephens Green Luas stop.So sore!AND THERE WAS A FREAKING TV CAMERA THERE!Of all the times to fall "
0,1468409096,Tue Apr 07 01:29:31 PDT 2009,NO_QUERY,jogabenita,Jamming postponed again! Boohoohoozx damn you flu bug! 
0,1468410086,Tue Apr 07 01:29:55 PDT 2009,NO_QUERY,catchpenni,my baby just went home 
0,1468410636,Tue Apr 07 01:30:04 PDT 2009,NO_QUERY,simonmiddleweek,Another morning at .net towers.. still on deadline 
0,1468410658,Tue Apr 07 01:30:05 PDT 2009,NO_QUERY,sandraluvsmiley,"wakey Wakey, I'm bored '.' My dog is annoying  He weights 20 pounds and doesn't want to come off of my knees"
0,1468411108,Tue Apr 07 01:30:11 PDT 2009,NO_QUERY,iffahsaibudin,; i miss family guyyy. 
0,1468411208,Tue Apr 07 01:30:14 PDT 2009,NO_QUERY,vincelol,tired and borrrrrred this vacation  sooooooo hot
0,1468411728,Tue Apr 07 01:30:27 PDT 2009,NO_QUERY,1SEJAL1,"Just Sitting ,Waiting  "
0,1468411887,Tue Apr 07 01:30:28 PDT 2009,NO_QUERY,LisaKeddie,"sitting at home, watching Jeremy Kyle and bored! "
0,1468412147,Tue Apr 07 01:30:33 PDT 2009,NO_QUERY,Angelina_29,still in germany! 
0,1468412281,Tue Apr 07 01:30:36 PDT 2009,NO_QUERY,melloids,Stuck on my own at work super stressed. I wish i was somewhere else 
0,1468412691,Tue Apr 07 01:30:44 PDT 2009,NO_QUERY,rhyswynne,"@kateblogs no, it's because i'm an author, not a subscriber "
0,1468412762,Tue Apr 07 01:30:46 PDT 2009,NO_QUERY,SmallTownHearts,Why am I up so EARLY!! -- I am bored and have had that trantula song stuck in my head for the past HOUR!!  / www.StalkDaily.com/georg ...
0,1468413211,Tue Apr 07 01:30:55 PDT 2009,NO_QUERY,jerichoK,Feels like a cramp. Quite disconcerting 
0,1468413433,Tue Apr 07 01:31:00 PDT 2009,NO_QUERY,DouglasBarrie,@skynicmac shame 
0,1468413596,Tue Apr 07 01:31:03 PDT 2009,NO_QUERY,rovielran,one of my site's PR dropped  http://plurk.com/p/n0jlt
0,1468413640,Tue Apr 07 01:31:04 PDT 2009,NO_QUERY,Spazrael,@McBesty monday is usually a working day? 
0,1468413644,Tue Apr 07 01:31:04 PDT 2009,NO_QUERY,TheRiver,@maxbarners  I hope it all goes well.
0,1468414042,Tue Apr 07 01:31:12 PDT 2009,NO_QUERY,macblue4u,is supposed to work for university but the construction sight close by makes contant noise 
0,1468414345,Tue Apr 07 01:31:19 PDT 2009,NO_QUERY,flyyoufools,@CruciFire DAMIT! That was my idea for today's comic!!!! Just wrote it down.    Will give credit then.
0,1468414733,Tue Apr 07 01:31:27 PDT 2009,NO_QUERY,HannaManna,Zen sushi for lunch today...looks like it's raining outside 
0,1468415002,Tue Apr 07 01:31:33 PDT 2009,NO_QUERY,TIFFANYTRUONG,"Ashley tisdale, I love you!!! But why did you dye your hair?! "
0,1468415054,Tue Apr 07 01:31:35 PDT 2009,NO_QUERY,alicehannah,didnt announce reading lineup 
0,1468415064,Tue Apr 07 01:31:35 PDT 2009,NO_QUERY,martagf,"@RonJeffries I'd love to hire you again too, it was tons of fun last time. I don't do the budget tho. Or the hiring "
0,1468415328,Tue Apr 07 01:31:42 PDT 2009,NO_QUERY,BC0W,Off to see my German girl for her last night in Brisbane 
0,1468415366,Tue Apr 07 01:31:43 PDT 2009,NO_QUERY,jstn7,"@micameli ???????????My friend was supposed to be having one, but it hasn't been arranged yet "
0,1468415586,Tue Apr 07 01:31:48 PDT 2009,NO_QUERY,DJSourceCode,LAN at @JetBlackOnyx's with @miss_mell was a blasty-blast. Now it's time for home 
0,1468415592,Tue Apr 07 01:31:48 PDT 2009,NO_QUERY,moopaloop,Gnah! Inner tube exploded. Gotta get a taxi to work or be late. 
0,1468415745,Tue Apr 07 01:31:51 PDT 2009,NO_QUERY,julie_may,"good morning - i am going for a run this morning, then its off to the dentist for some drilling "
0,1468416073,Tue Apr 07 01:31:58 PDT 2009,NO_QUERY,mr_trick,@cubedweller Gah - not for me on freeview then  Still - if they brought over the Colbert Report I'd consider switching just to get that.
0,1468416283,Tue Apr 07 01:32:03 PDT 2009,NO_QUERY,dr_anwar,"i'm in my clinic, its booring  http://twitpic.com/2y6qq"
0,1468416322,Tue Apr 07 01:32:03 PDT 2009,NO_QUERY,ZhannaDubinsky,"Only 18 more days left in london, where did the time go "
0,1468416654,Tue Apr 07 01:32:10 PDT 2009,NO_QUERY,tomhufnagel,@jerrrm today can not. meeting the whole day. gilaaaa 
0,1468416942,Tue Apr 07 01:32:17 PDT 2009,NO_QUERY,sidewalk,hungry  dreaming of yumyums..
0,1468416968,Tue Apr 07 01:32:20 PDT 2009,NO_QUERY,studarby,No gym yesteday!!!! They have a all new gym so I need a new induction  good news is it's booked for Wednesday woot!!!
0,1468417008,Tue Apr 07 01:32:18 PDT 2009,NO_QUERY,honkandwave,Ughhhhh I so didn't see that coming on house. Ilu bb 
0,1468417099,Tue Apr 07 01:32:20 PDT 2009,NO_QUERY,tashhh_,@gfalcone601 nawww take me to london please? cornwall's boring 
0,1468417218,Tue Apr 07 01:32:23 PDT 2009,NO_QUERY,WernerL,My website is down.. 
0,1468418315,Tue Apr 07 01:32:50 PDT 2009,NO_QUERY,Karen230683,@KingKiwi  i want to be somewhere with no rain its not very nice here today
0,1468419131,Tue Apr 07 01:33:10 PDT 2009,NO_QUERY,fu8ar,306 letters to be sent out!! better start writing now 
0,1468419270,Tue Apr 07 01:33:13 PDT 2009,NO_QUERY,LizzieLib,@llordllama oh no  I had an Obadiah too. Names that start with E are generally good.
0,1468419343,Tue Apr 07 01:33:14 PDT 2009,NO_QUERY,geewhy,"@valdezign hmm, this beta of Nambu has ping.fm and friendfeed disabled.  boo. "
0,1468419360,Tue Apr 07 01:33:17 PDT 2009,NO_QUERY,emi_r,ohhh  not very well. and i've lost my voice     
0,1468419413,Tue Apr 07 01:33:18 PDT 2009,NO_QUERY,241sxb,ARIZONAAAA! - japannaly: hhhahaha now you can�t go thursday! YOU BITCH!  jk hahaha http://tumblr.com/xej1jtj9w
0,1468419515,Tue Apr 07 01:33:18 PDT 2009,NO_QUERY,B_tifullyTragic,"BOOO EE you suck! WHY Daniella, don't bring Sam back at all if it has to be her! Not happy  "
0,1468419545,Tue Apr 07 01:33:19 PDT 2009,NO_QUERY,hertog,@fabianv what kind of docs? and what are you using to write them? we're always behind on our docs 
0,1468419731,Tue Apr 07 01:33:24 PDT 2009,NO_QUERY,jenlovesfood,Wishes she didn't have OM homework to do right now 
0,1468420020,Tue Apr 07 01:33:31 PDT 2009,NO_QUERY,beachbunny_9,Ok here's the deal i live in a small town i've never seen anythin famous n anyway so i thought i might luck up on something 
0,1468420555,Tue Apr 07 01:33:42 PDT 2009,NO_QUERY,gavlp,@duskyazure least U got 2 lie in - I 've bn up way 2 long!! Mrs woke up at 6am this morning &amp; dragd me out of slumberlnd @ the same time 
0,1468420776,Tue Apr 07 01:33:49 PDT 2009,NO_QUERY,BlossemGirl79,I'm trying to plan trips...low budget though...don't think it is working 
0,1468421088,Tue Apr 07 01:33:55 PDT 2009,NO_QUERY,Josh_Bednar,@IanHanlon Me and Scobz goal is to get a celeb to respond to one of our tweets before we go to sleep.  I may not get any sleep 
0,1468421206,Tue Apr 07 01:33:57 PDT 2009,NO_QUERY,steatyakuza,nobody ever speaks to me now 
0,1468421302,Tue Apr 07 01:33:59 PDT 2009,NO_QUERY,SarahBaybiie,Waiting For Tom To Call 
0,1468421576,Tue Apr 07 01:34:05 PDT 2009,NO_QUERY,rachellesmix,"it's mums birthday, im glad she likes her pressies. i'm looking forward to party time later this week, but sad im not going to cornwall "
0,1468421860,Tue Apr 07 01:34:11 PDT 2009,NO_QUERY,NeilAdam,@dajbelshaw sounds like my every day  except gym
0,1468422135,Tue Apr 07 01:34:17 PDT 2009,NO_QUERY,jazsander,My car arrived!! ....maybe i'll get it on thursday....damn paperwork 
0,1468422466,Tue Apr 07 01:34:24 PDT 2009,NO_QUERY,heycaryn,Someone (@Ratsofatsorat) left a few sips of mocha in the reusable coffee mug.   Last week.  Now it's chunky 
0,1468422587,Tue Apr 07 01:34:27 PDT 2009,NO_QUERY,jiriteach,"Omg, whats with Windows Vista today. Tried installing it on my Windows 7 laptop and its died! Reinstall "
0,1468422703,Tue Apr 07 01:34:29 PDT 2009,NO_QUERY,evewilliamson,I mean nobody goes on this anymore  x
0,1468422790,Tue Apr 07 01:34:31 PDT 2009,NO_QUERY,CindiBlink182,dear twitter... i have 4 bug bites on my leg. :\ they r itchyyyy....  haha just got outta the shower. uhh night.
0,1468422938,Tue Apr 07 01:34:34 PDT 2009,NO_QUERY,samrag,@thomassonora I had the same problem  #poken #error
0,1468422966,Tue Apr 07 01:34:34 PDT 2009,NO_QUERY,DJSMOOK,"@tracitoguchi Nah not really, feeling it come back on "
0,1468423043,Tue Apr 07 01:34:36 PDT 2009,NO_QUERY,EmLou85,@MushyV Ahhhhh that Hoff programme sounded CLASSS!!!! I fuckin missed it  hopes there's a repeat innit
0,1468423172,Tue Apr 07 01:34:39 PDT 2009,NO_QUERY,ank18,confused what he should do with his life 
0,1468423419,Tue Apr 07 01:34:45 PDT 2009,NO_QUERY,punctuation,@grunt121 Good luck with The Big Meeting.    I hope the rumour mill is wrong.
0,1468423539,Tue Apr 07 01:34:47 PDT 2009,NO_QUERY,shinsh0ku,@j_xx is the white guy manager there? the one that shouts when you walk in?  I wanna go back and feast!
0,1468423640,Tue Apr 07 01:34:50 PDT 2009,NO_QUERY,katexuereb,no missing 17 again on thursday is the worst 
0,1468423877,Tue Apr 07 01:34:56 PDT 2009,NO_QUERY,mrkenjikwok,"Hello world, i dont like to do physics. "
0,1468423953,Tue Apr 07 01:34:57 PDT 2009,NO_QUERY,clarelancaster,"Going to the dentist again  I mean, tooth spa right @valeriekhoo ;)"
0,1468424355,Tue Apr 07 01:35:05 PDT 2009,NO_QUERY,miss_sugarhigh,My boyfriend means the world to me but he just doesn't seem to see it ....muchless understand 
0,1468424547,Tue Apr 07 01:35:08 PDT 2009,NO_QUERY,megelder,@Natazzz *hurt and sad* 
0,1468424759,Tue Apr 07 01:35:13 PDT 2009,NO_QUERY,serendipitynz,"Finished marking can't celebrate yet tho, got to communicate marks &amp; feedback to all those online students, rest of the night gone there "
0,1468424886,Tue Apr 07 01:35:15 PDT 2009,NO_QUERY,Genula,"Is still sick, hate this "
0,1468425033,Tue Apr 07 01:35:18 PDT 2009,NO_QUERY,almostheather,Simon Felice is no longer playing with the Felice Brothers. I'm not sure how I feel about that. 
0,1468425130,Tue Apr 07 01:35:20 PDT 2009,NO_QUERY,1022stephanie,ears size 00 hurt  watching chaos theory!!! wonderful movie love it!
0,1468425541,Tue Apr 07 01:35:29 PDT 2009,NO_QUERY,SpaceCadetStina,going on holidays with my friend tomorrow exited but no twitter 
0,1468425681,Tue Apr 07 01:35:32 PDT 2009,NO_QUERY,sievans,Looks like the Nobel peace prize is simply a popularity contest   http://tinyurl.com/cffz4h
0,1468426052,Tue Apr 07 01:35:41 PDT 2009,NO_QUERY,HelpFindMyChild,oww the poor darling    Body of missing Tracy girl Sandra Cantu  found inside suitcase www.tinyurl.com/dfhvzg  #tracy
0,1468426131,Tue Apr 07 01:35:43 PDT 2009,NO_QUERY,AyshieMarie,ugh why did my mum wake me up so early!! 8:45 geesh! I NEED SLEEP! And @princessnadys...there is noth  awww 
0,1468426159,Tue Apr 07 01:35:43 PDT 2009,NO_QUERY,michielovereem,"but I have to work now, so no time to play "
0,1468426470,Tue Apr 07 01:35:51 PDT 2009,NO_QUERY,saramohr,@haylieofficial every night 
0,1468426836,Tue Apr 07 01:36:00 PDT 2009,NO_QUERY,sonyfony,"No post or even any email, nobody loves you when your down, I'd take a long walk but don't have energy to get out of chair "
0,1468427103,Tue Apr 07 01:36:05 PDT 2009,NO_QUERY,SNWUSA,via @chrismevans: Argh.  Driving into London today.  Made a wrong turn at Kings-X - stuck in an extra 30 minutes of logjam traffic 
0,1468427421,Tue Apr 07 01:36:14 PDT 2009,NO_QUERY,kyleskywalker,@mattg00d i dont like you not having internet. You dont tweet as much. 
0,1468427478,Tue Apr 07 01:36:13 PDT 2009,NO_QUERY,whatsernamenic,@jodie_lane JODIE? ARE YOU AWAKE? ARE YOU HUNGRY? DO YOU NEED ANYTHING? coz i'm leaving. coz you wont talk to me 
0,1468427739,Tue Apr 07 01:36:18 PDT 2009,NO_QUERY,erickaaa,@llaacceeyy haha i'm not a good cook at all  it looks pretty foul right now. love having voguettes on twitter yay! nice to meet you x
0,1468427777,Tue Apr 07 01:36:19 PDT 2009,NO_QUERY,browneyeedsoul,"Needs to go to the dentist now. What a perfect start for the holidays,hm?   "
0,1468428345,Tue Apr 07 01:36:32 PDT 2009,NO_QUERY,Nanojim,has no milk for a cup of tea 
0,1468428501,Tue Apr 07 01:36:35 PDT 2009,NO_QUERY,EasyLeesy,MOTHER FUCKERS. CHANGING THE ROTAS WITHOUT TELLING ME = NOT COOL. OFF TO WORK. 
0,1468428510,Tue Apr 07 01:36:35 PDT 2009,NO_QUERY,SarahECase,why can I not add my boyfriend!!!!! 
