0,1573680351,Tue Apr 21 02:20:00 PDT 2009,NO_QUERY,hopepinky,My heart hurts soo bad right now 
0,1573681032,Tue Apr 21 02:20:09 PDT 2009,NO_QUERY,marscom,@dinahjd Yay for it being 10 am over here 
0,1573681181,Tue Apr 21 02:20:12 PDT 2009,NO_QUERY,CarmineEville,Missing my baby Dimitri... 
0,1573681345,Tue Apr 21 02:20:14 PDT 2009,NO_QUERY,conpie,hmm geordie's going to alpine 
0,1573681483,Tue Apr 21 02:20:17 PDT 2009,NO_QUERY,PinkElephant73,@sunshine_ WTF NO WAY  WHyyyyy!!!
0,1573681929,Tue Apr 21 02:20:24 PDT 2009,NO_QUERY,buzzinh,"thinking the tiredness is gonna kick in now... went to bed at 2:30am and had to get up at 7:30am, im shattered "
0,1573682221,Tue Apr 21 02:20:30 PDT 2009,NO_QUERY,amylane,Housework day today - boring but necessary! 
0,1573683658,Tue Apr 21 02:20:54 PDT 2009,NO_QUERY,pesky33,@sickforcute any alternatives though? I'm getting sick of etsy as well 
0,1573683740,Tue Apr 21 02:20:56 PDT 2009,NO_QUERY,marionsclan,@ddlovato Enjoy it!  I miss it. 
0,1573684045,Tue Apr 21 02:21:01 PDT 2009,NO_QUERY,Dagette,@Mels85 hugs hon yeah must be something in the air I'm not well either  but I have Robs song so feel a bit better hehe
0,1573684174,Tue Apr 21 02:21:03 PDT 2009,NO_QUERY,amberwhiting,sold one of our puppies 
0,1573684401,Tue Apr 21 02:21:08 PDT 2009,NO_QUERY,fishgoat,"@LeighFrancis Poor you, but once they kick in you'll feel fab.....  I burn't my croissant this morning "
0,1573684696,Tue Apr 21 02:21:14 PDT 2009,NO_QUERY,xxmelissakxx,stressing about my coursework 
0,1573684937,Tue Apr 21 02:21:18 PDT 2009,NO_QUERY,CYHSYtheband,@Kegs1528 I'm not sure...  people must realise how stupid my tweets are. you'll realise soon
0,1573685091,Tue Apr 21 02:21:21 PDT 2009,NO_QUERY,jbuchlak,"@Kaitlyn418 yay another c-town person, there really ain't that many, gong is far  The Catho!! awesome i might bump into you one day!"
0,1573685808,Tue Apr 21 02:21:33 PDT 2009,NO_QUERY,rmam68,@RoxanneLynnT I have to stay up to finish my paper too 
0,1573685885,Tue Apr 21 02:21:35 PDT 2009,NO_QUERY,VivAyrshire,"@SpanglySi  Harrumpf... lucky you, it's raining up this way!! No fair. "
0,1573686386,Tue Apr 21 02:21:44 PDT 2009,NO_QUERY,tikitik,"I'm hungry now. But I won't rice, I'm craving for soto ayam  "
0,1573686485,Tue Apr 21 02:21:46 PDT 2009,NO_QUERY,Dukesy,@jambrown77 that is so selfish. Think of us poor people in work.  Have a good one bro!
0,1573686670,Tue Apr 21 02:21:50 PDT 2009,NO_QUERY,Fionamccm,Back 'home' from wonderful Ireland. Miss it ridiculously already  had the most wonderful time ever!
0,1573687033,Tue Apr 21 02:21:56 PDT 2009,NO_QUERY,shayanagha,@mahnoorfauzan  i'd do anything to sleep right now 
0,1573687059,Tue Apr 21 02:21:57 PDT 2009,NO_QUERY,jazzgirl555,"@Proxy013 aw that sucks! i ramble too much, i can't keep it under 10 mins "
0,1573687466,Tue Apr 21 02:22:04 PDT 2009,NO_QUERY,kyliemonique,slept forever and now im up early...my sleeping schedule is off...kind of sad 
0,1573687543,Tue Apr 21 02:22:05 PDT 2009,NO_QUERY,SparkyMA,"@DeeVAS Your lucky!! I have to stay in a building all day, no windows and its hot! Not gd "
0,1573687616,Tue Apr 21 02:22:07 PDT 2009,NO_QUERY,beckywillard,@Kmoennig  insomnia sucks. i havent gone to bed til after 6am these past few nights! 
0,1573687664,Tue Apr 21 02:22:07 PDT 2009,NO_QUERY,lacampanella,wants to buy ANKLE BOOT~ huhu...  but got no money http://plurk.com/p/pbqx5
0,1573687760,Tue Apr 21 02:22:10 PDT 2009,NO_QUERY,LewisLockwood,At college . . doing work 
0,1573688401,Tue Apr 21 02:22:21 PDT 2009,NO_QUERY,cferthorney,is wondering if this is the end for #mysql now #orcale own #sun 
0,1573688480,Tue Apr 21 02:22:23 PDT 2009,NO_QUERY,texasgirl0889,I wish I could sleep 
0,1573688594,Tue Apr 21 02:22:25 PDT 2009,NO_QUERY,Nallawalla,wants to finish this assignment but when i do i'll just have to start another one 
0,1573688731,Tue Apr 21 02:22:28 PDT 2009,NO_QUERY,_Sousuke,Ooo tomorrows MegaMillions is at 130 million.... If god was real he'd give me the winning numbers ..loool dead ass tho  i need them #s
0,1573688829,Tue Apr 21 02:22:30 PDT 2009,NO_QUERY,wampykitty,@eesti93 I was! We were delayed sitting on the runway for an hour because of the wind and rain. 
0,1573688869,Tue Apr 21 02:22:31 PDT 2009,NO_QUERY,vaninais,@kat_tree_nah http://tinyurl.com/dxkgeu watch it! some of the comments are being so mean to him 
0,1573689121,Tue Apr 21 02:22:36 PDT 2009,NO_QUERY,AngelaVincent,"I want, I want, I want, an Elinchrom Ranger Quadra Kit - fantastic piece of kit. I think it'll have to go on my wish list "
0,1573689159,Tue Apr 21 02:22:37 PDT 2009,NO_QUERY,eZs3,@stevehicks #sagepay - can't believe they have dropped everyone in it again 
0,1573689176,Tue Apr 21 02:22:36 PDT 2009,NO_QUERY,like_herod,@meiklzh if only it were the following week - another loong bank hol. Otherwise my 4 remaining days of hol for '09 says no 
0,1573689517,Tue Apr 21 02:22:42 PDT 2009,NO_QUERY,3_iBITE,Badly injured my Knee's. In agony. It may be another knee opperation for me which means no Scotland. 
0,1573689596,Tue Apr 21 02:22:44 PDT 2009,NO_QUERY,markbrown83,@NicolaHerbert goggul. Bad busy day today!  xx
0,1573689686,Tue Apr 21 02:22:46 PDT 2009,NO_QUERY,thomasjhardy,Another beautiful day and I am stuck inside until atleast 3pm with all this work 
0,1573689722,Tue Apr 21 02:22:46 PDT 2009,NO_QUERY,firebucket,@abcd91 It's taken longer now that I've switched to 16:9 
0,1573689770,Tue Apr 21 02:22:48 PDT 2009,NO_QUERY,robscutt,"@Wossy I am glad someone wins in your offers, still waiting for my prize from your holiday photo quiz...?? "
0,1573690167,Tue Apr 21 02:22:55 PDT 2009,NO_QUERY,karaaaax3,is in need of a new topcoat. the one i have is getting GOOPY.  any suggestions for a new one or how to keep it from getting goopy?
0,1573690582,Tue Apr 21 02:23:02 PDT 2009,NO_QUERY,gilltaylorphoto,"@foralifetime right ... I tried &quot;automat IP&quot; thing, have tried manually inputting Ip addresses, getting a bit lost "
0,1573690755,Tue Apr 21 02:23:05 PDT 2009,NO_QUERY,pearlbones,my back is so sore its tingling 
0,1573690967,Tue Apr 21 02:23:09 PDT 2009,NO_QUERY,KuriosIT,FriendFeed doesn't accept the link I copied even though I followed the instructions  Ahh well!
0,1573690988,Tue Apr 21 02:23:10 PDT 2009,NO_QUERY,casual_intruder,@highdigi Yeah me too!! Looks like it may rain though!!! 
0,1573692058,Tue Apr 21 02:23:30 PDT 2009,NO_QUERY,Yviie,@jimbobjoho sick. need want but probably can't afford it 
0,1573692516,Tue Apr 21 02:23:39 PDT 2009,NO_QUERY,ciuchete,"Omw to a client. @kenasiu yes, you were right, it is tuesday. This Easter vacation screwed me up a bit. Or I'm just getting old... "
0,1573692693,Tue Apr 21 02:23:43 PDT 2009,NO_QUERY,alanoleary,Only in Ireland http://bit.ly/8CBFu be rich or on welfare just don't work hard on middle income or you pay for those above and below 
0,1573693038,Tue Apr 21 02:23:50 PDT 2009,NO_QUERY,yodude91,Never bench Adrian Gonzalez http://tinyurl.com/d3gfew 6/21 4HR 5 RBI Last week... Made the mistake in benching him last week and lost 2-7 
0,1573693504,Tue Apr 21 02:23:57 PDT 2009,NO_QUERY,sofiaprisco,Sophie is sad coz the feeling are on e4musics fresh albums but looks like im going  to miss it coz have to leave for uni in 5 mins 
0,1573693553,Tue Apr 21 02:23:59 PDT 2009,NO_QUERY,clay_jug,"Tuesday coming to an end., but my work week has just started.  "
0,1573693986,Tue Apr 21 02:24:06 PDT 2009,NO_QUERY,munkimatt,"Oh crap, boss has put New Years Eve staff photos on FB. I'm wearing a skintight jumpsuit. So tight I may as well be naked "
0,1573694162,Tue Apr 21 02:24:09 PDT 2009,NO_QUERY,spopcornofmight,oooh! but it's very salty! I think I went overbaord with the soyasauce 
0,1573694397,Tue Apr 21 02:24:14 PDT 2009,NO_QUERY,byronrode,@lize_kay thats fantastic  im tired 
0,1573695054,Tue Apr 21 02:24:27 PDT 2009,NO_QUERY,hippy2094,@strobegirl looks like reverb is down for me at the mo 
0,1573695413,Tue Apr 21 02:24:32 PDT 2009,NO_QUERY,corinnarae,I want to be norrrmalll so I don't have to wake up at 5 
0,1573695493,Tue Apr 21 02:24:34 PDT 2009,NO_QUERY,andytlc,Been procrastinating way too much this morning. Finally sitting down to some work. boring day to day. All report work. Nothing fun to do 
0,1573695511,Tue Apr 21 02:24:34 PDT 2009,NO_QUERY,editorialgirl,@snowblind Grr. What a nightmare  Does that mean they're on CCTV?
0,1573696477,Tue Apr 21 02:24:53 PDT 2009,NO_QUERY,ishandchi,The Amy Butler fabric I use for the Butterfly is discontinued 
0,1573696695,Tue Apr 21 02:24:56 PDT 2009,NO_QUERY,grongubbe,Hungry.. As always..  Lunch maybe?
0,1573696842,Tue Apr 21 02:24:59 PDT 2009,NO_QUERY,hm2k,@marksanborn @jaderobbins You didn't broadcast that ep13 was out on twitter again! 
0,1573697411,Tue Apr 21 02:25:08 PDT 2009,NO_QUERY,WeeStephyBaby,God I am so bored  I am stuck in college with lots to do and no one to talk to for me to get distracted  so unfair!!!! xx
0,1573697617,Tue Apr 21 02:25:11 PDT 2009,NO_QUERY,NapD,@CQuin just found a load of replies I've not seen! Cheers for your wishes. It's sram red on my bike by the way  good effort in the TT!
0,1573698437,Tue Apr 21 02:25:28 PDT 2009,NO_QUERY,EclipseAholic,Ugh!! Can't sleep. 
0,1573698951,Tue Apr 21 02:25:37 PDT 2009,NO_QUERY,kara_eva,oooooooooooooooowwww my fingers. 
0,1573699206,Tue Apr 21 02:25:42 PDT 2009,NO_QUERY,spopcornofmight,@zephyrmori oooh! but it's very salty! I think I went overbaord with the soyasauce 
0,1573699597,Tue Apr 21 02:25:48 PDT 2009,NO_QUERY,RosalieCullen,@nmyers89 I agree I hate waking up early but I normally have to because of school 
0,1573699642,Tue Apr 21 02:25:48 PDT 2009,NO_QUERY,petersonpeter,life sucks.... after a Hard Drive crash... 
0,1573700384,Tue Apr 21 02:26:03 PDT 2009,NO_QUERY,JakiCullen,@awesomepam I got mine with JB and still haven't got it.  It BETTER be here tomorrow or I'm complaining!
0,1573700445,Tue Apr 21 02:26:03 PDT 2009,NO_QUERY,aufsaibelle,neck strain 
0,1573700555,Tue Apr 21 02:26:05 PDT 2009,NO_QUERY,hypertextgirl,"Car got broken into, on my way to the police station. Motherfucker, my night was going so great "
0,1573700588,Tue Apr 21 02:26:05 PDT 2009,NO_QUERY,Insan3_Akt0r,Urg. Bored. My poor computer froze 
0,1573700645,Tue Apr 21 02:26:06 PDT 2009,NO_QUERY,BigNBeardy,It's sunny!  But I'm still on the Dole 
0,1573700674,Tue Apr 21 02:26:07 PDT 2009,NO_QUERY,DonMcAllister,"Hmm, seems to be an usually loud hum eminating from somewhere following my re-org. Will need to track it down "
0,1573700746,Tue Apr 21 02:26:09 PDT 2009,NO_QUERY,spopcornofmight,@zephyrmori oooh! but it's very salty! I think I went overboard with the soyasauce 
0,1573700872,Tue Apr 21 02:26:10 PDT 2009,NO_QUERY,DameSheila,Running into Ex's in corridors makes me sad 
0,1573701011,Tue Apr 21 02:26:13 PDT 2009,NO_QUERY,claud_ineee,wants to purchase Folie a Deux  also wants to earn own money by commission and/or customizing stuffies :[
0,1573701037,Tue Apr 21 02:26:13 PDT 2009,NO_QUERY,xx__J3SSi,last bit of blitzing! then the parentals will be here.... and then... dundundun! uni work 
0,1573701123,Tue Apr 21 02:26:15 PDT 2009,NO_QUERY,pspen85,Time for some sleep...hopefully I can sleep in this hot ass room 
0,1573701599,Tue Apr 21 02:26:23 PDT 2009,NO_QUERY,PixieHilton,Red nail varnish is such a pain in the #%@ to get off! stains everywhere 
0,1573702305,Tue Apr 21 02:26:37 PDT 2009,NO_QUERY,MikeBaker17,Is unfortunatly gettin ready to go to school 
0,1573702536,Tue Apr 21 02:26:40 PDT 2009,NO_QUERY,tranquilized09,@thebleachworks *cough cough* the best fanpage on facebook ;) oh i feel abit lonely on the Official Bleach Works Bebo page * 
0,1573702599,Tue Apr 21 02:26:42 PDT 2009,NO_QUERY,jenny_queen,@nicolane yes that is true   because of this i use tweetdeck works fine most of time (with some small limits)
0,1573702694,Tue Apr 21 02:26:43 PDT 2009,NO_QUERY,AdrianHawker,Only Tuesday 
0,1573702899,Tue Apr 21 02:26:48 PDT 2009,NO_QUERY,NightshadeBlue,"&amp;%$%$% finished my Omaha H/L tournament as the bubble boy, so sad "
0,1573702954,Tue Apr 21 02:26:48 PDT 2009,NO_QUERY,YeSSie21,"is still up, cant sleep "
0,1573706398,Tue Apr 21 02:27:53 PDT 2009,NO_QUERY,Seamonkey86,@thinker80 I dont know. I Havnt seen any anywhere in bout 10 yrs  unless any1 knows any different
0,1573706417,Tue Apr 21 02:27:53 PDT 2009,NO_QUERY,bloomworthy,presentation was good according to my friend but i think it was rather bad! 
0,1573706757,Tue Apr 21 02:27:59 PDT 2009,NO_QUERY,_xbianca,"@cocoward ooooh la la hahah now its FOUR!? haha you so sillyyy and they are all waaay to oldd  actually, bradie isnt thhat old so. . .haha"
0,1573707137,Tue Apr 21 02:28:06 PDT 2009,NO_QUERY,Mosh,"@driahades Bah. You're too good for 'em! Mind, my dad's on 4-day weeks now as his company do cost-cutting "
0,1573707343,Tue Apr 21 02:28:09 PDT 2009,NO_QUERY,studiojm,@AnnMarcelis  was looking for chicken grease ... maar helaas 
0,1573707401,Tue Apr 21 02:28:11 PDT 2009,NO_QUERY,JonoH,http://telekompaketet.se/ what is going down in Europe  God damn.. stop messin' with our internets!
0,1573707471,Tue Apr 21 02:28:12 PDT 2009,NO_QUERY,TheFirstChibi,@orpheous87 Me too. I used to have the single but it's gone walkies 
0,1573707534,Tue Apr 21 02:28:13 PDT 2009,NO_QUERY,graenewyork,It's free ice cream cone day @ Ben &amp; Jerry's ... if only I was going to be in NYC today ... 
0,1573707713,Tue Apr 21 02:28:17 PDT 2009,NO_QUERY,jasmine_pie,:S i have a 10 and a half hour shift tomorroww :S and im sick of the food there and theres no were else to eat around thereee 
0,1573707899,Tue Apr 21 02:28:21 PDT 2009,NO_QUERY,donnielover,"@DonnieWahlberg I saw The Kill Point,thought it was fab.Im trying to get hold of Southie now,but im not having much luck     x"
0,1573708349,Tue Apr 21 02:28:30 PDT 2009,NO_QUERY,MJ003,"Radio has shushed slowly into a whisper over the last week. Need batteries...yes, batteries, it's an old, old radio. Now just server-hum. "
0,1573708452,Tue Apr 21 02:28:32 PDT 2009,NO_QUERY,JaneDoe808,Finally out of my lecture...  weren't that bad back to this assignment. 
0,1573708655,Tue Apr 21 02:28:36 PDT 2009,NO_QUERY,rzrpretty,Is wishing event ticket companies wouldn't buy up all event tickets and resell them at crazy ass prices! 
0,1573708695,Tue Apr 21 02:28:36 PDT 2009,NO_QUERY,andrewdisley,Really confused about how the Firewall in @WizzVPS works  I think I need to hire a sysadmin pro for a few hours to sit down with me.
0,1573709242,Tue Apr 21 02:28:47 PDT 2009,NO_QUERY,bigenya,"@ManuelViloria I'm rusty already, manong.  My stint in the academe now feels like ages  ago."
0,1573709268,Tue Apr 21 02:28:47 PDT 2009,NO_QUERY,Julesinglis,"No sunbathing for me today, weather not so nice "
0,1573709770,Tue Apr 21 02:28:57 PDT 2009,NO_QUERY,Jencam,A bit of banter wouldn't go a miss though 
0,1573710142,Tue Apr 21 02:29:03 PDT 2009,NO_QUERY,JaneDoe808,"Finally out of my lecture... weren't that bad, anywhooo back to this assignment. "
0,1573710175,Tue Apr 21 02:29:04 PDT 2009,NO_QUERY,emmao414,"@bridkeogh nope, out bid in the last 9 seconds "
0,1573710624,Tue Apr 21 02:29:14 PDT 2009,NO_QUERY,natalieannem,@hot30 so the hot hits was lying then?  dw cause I'm seeing them in June (Y)
0,1573710661,Tue Apr 21 02:29:14 PDT 2009,NO_QUERY,Jiya_star,it was so hot ..my chocolate melted 
0,1573710935,Tue Apr 21 02:29:19 PDT 2009,NO_QUERY,redbarrington,@dragonbirdy oh god shhhh! it's so not! it's from all the marking I have been doing for 3 days 
0,1573711156,Tue Apr 21 02:29:23 PDT 2009,NO_QUERY,1polly,@DaveGorman Just like my pation 
0,1573711373,Tue Apr 21 02:29:27 PDT 2009,NO_QUERY,iljab,"my tax rate raised by 4% starting today  Dear government, please use my many with extreme care"
0,1573711597,Tue Apr 21 02:29:30 PDT 2009,NO_QUERY,Gabrielka1992,At school ! Blah  @mileycyrus you look great in the Venetian mask :*
0,1573711700,Tue Apr 21 02:29:33 PDT 2009,NO_QUERY,peeks,@kyriDMB why did I go to bed so late last night?!! 
0,1573711742,Tue Apr 21 02:29:33 PDT 2009,NO_QUERY,KezzyLogic,"@AberOnline Bore da, Aber!  The weather's taken a nose dive here; it's pretty overcast and dull  Any better for you?"
0,1573711778,Tue Apr 21 02:29:34 PDT 2009,NO_QUERY,georgiiepiee,looks like im not going to be watching one of my fav shows . thanks alot bro. 
0,1573711805,Tue Apr 21 02:29:34 PDT 2009,NO_QUERY,potato_gem93,everyones together....... except me 
0,1573712038,Tue Apr 21 02:29:39 PDT 2009,NO_QUERY,filmpsyche,"Almost went entire day without migraine, until now that I'm trying to fall asleep. "
0,1573712177,Tue Apr 21 02:29:41 PDT 2009,NO_QUERY,JordanzRN,@fresa80 I will... if I recognize you. People look so diff in person than online sometimes. Did u get tix to danny's party? I didn't 
0,1573712232,Tue Apr 21 02:29:43 PDT 2009,NO_QUERY,vickinotaro,worrying about foot blister....when will it get smaller?? literally the size of my little finger 
0,1573712480,Tue Apr 21 02:29:47 PDT 2009,NO_QUERY,hayleykitkat,Doesn't know what the hell happened to her laptop-but it made a scary sound! 
0,1573712492,Tue Apr 21 02:29:47 PDT 2009,NO_QUERY,sachington,learning all about some rather dull stuff for my assessments this week  ... but all signed off so working from home 
0,1573712499,Tue Apr 21 02:29:47 PDT 2009,NO_QUERY,danimahoo,i wanna go home actually i got a bad tummy 
0,1573712580,Tue Apr 21 02:29:49 PDT 2009,NO_QUERY,230509,is sitting in work wishing I was out in the sunshine!!!  
0,1573712687,Tue Apr 21 02:29:51 PDT 2009,NO_QUERY,hanna_C,@melrose_k i had to record it  but i'll be watch it later...i'm excited
0,1573713196,Tue Apr 21 02:30:00 PDT 2009,NO_QUERY,petersonpeter,life sucks after a Hard Drive crash.... 
0,1573713787,Tue Apr 21 02:30:08 PDT 2009,NO_QUERY,EmiLovesToDance,Head still hurts! Wish I didn't have uni today 
0,1573714586,Tue Apr 21 02:30:19 PDT 2009,NO_QUERY,hanna_C,@melrose_k i had to record it  but i'll watch it later...i'm excited
0,1573714748,Tue Apr 21 02:30:22 PDT 2009,NO_QUERY,OneLuvGurl,"@Crow74 I know. I feel I got shot on the side of my head. Hurts down to my jaw, too. "
0,1573715212,Tue Apr 21 02:30:29 PDT 2009,NO_QUERY,Mitchley,"@weeyin13 yeah ok thanks, just not having a good morning "
0,1573715764,Tue Apr 21 02:30:39 PDT 2009,NO_QUERY,lsprasath,"More than collecting the investment proofs, its the declaration site that's more troublesome  Trying hard to declare the investments .."
0,1573716278,Tue Apr 21 02:30:48 PDT 2009,NO_QUERY,superficialgirl,"@PennySA i am gettig there  i mentally walk myself through the waterfront sometimes! how sad, cant wait to go back, dunno when though..."
0,1573716421,Tue Apr 21 02:30:50 PDT 2009,NO_QUERY,tobyshingleton,"@matt_conn yeah its interesting readin. havent finished the list yet, but it doesnt look healthy  But hey we ain't looking for the neg"
0,1573716525,Tue Apr 21 02:30:52 PDT 2009,NO_QUERY,fiona2130,Cant move with back pain... 
0,1573716626,Tue Apr 21 02:30:54 PDT 2009,NO_QUERY,itsmejlee,twitter is brokens for my mobile  i don't know why!
0,1573716973,Tue Apr 21 02:30:59 PDT 2009,NO_QUERY,DamarisVidal,I can't wait for eternal twilight 2! please kill me  6 MONTHS 
0,1573716991,Tue Apr 21 02:30:59 PDT 2009,NO_QUERY,rodriguezhec1,just hangin in there... its been a week since granpa's death.. 
0,1573717052,Tue Apr 21 02:31:00 PDT 2009,NO_QUERY,CraigMarr,"no time for breakfast this morning, starving now "
0,1573717335,Tue Apr 21 02:31:05 PDT 2009,NO_QUERY,addbot,"This is wario, I wish there is wario land game in PSP  , I miss this game, last time I played it was wi... - Photo: http://bkite.com/06H8T"
0,1573717501,Tue Apr 21 02:31:07 PDT 2009,NO_QUERY,bathcsc,20 minute gap in Service 18 this morning due to the additional buses getting stuck coming in from other routes  we are looking into this!
0,1573717604,Tue Apr 21 02:31:09 PDT 2009,NO_QUERY,JessicaBunneh,is bummed she has to spend this ridiculously gorgeous day in the labs working. Especially since we only get like 40-50 days of sun a year 
0,1573718003,Tue Apr 21 02:31:16 PDT 2009,NO_QUERY,AkNixY,"Good morning tweetheads. the suns shining again, but I got to do spreadsheets "
0,1573718087,Tue Apr 21 02:31:17 PDT 2009,NO_QUERY,DeanSolutions,Its a year today that mum was diagnosed with Cancer 
0,1573718156,Tue Apr 21 02:31:19 PDT 2009,NO_QUERY,LeslieBrogdon,@MrAnderson313 I feel the same way no diving for me until 8:30 though 
0,1573718254,Tue Apr 21 02:31:21 PDT 2009,NO_QUERY,dijo98,"Hey London, I was here, but you weren't.    I'll try back later."
0,1573718312,Tue Apr 21 02:31:22 PDT 2009,NO_QUERY,acityofwonder,"@kdarnie No, I have been doing it too and always get sad when I see it is not there "
0,1573718675,Tue Apr 21 02:31:28 PDT 2009,NO_QUERY,eggrows,"is up before the sun...only to find out his flight's delayed  (oh well, at least I got gummy bears!)"
0,1573719017,Tue Apr 21 02:31:34 PDT 2009,NO_QUERY,WildcatChick13,Not a happy dream  Lauren was evil and set loads of stuffs on fire! Like my house. This means I'm very tired from waking up early :/
0,1573719022,Tue Apr 21 02:31:34 PDT 2009,NO_QUERY,mkayes,"@FionaKyle What do you mean Twitter isn't real life?   Anyway she's stalking me, she's a bit obsessive like that. (lol, allegedly, etc)"
0,1573719206,Tue Apr 21 02:31:38 PDT 2009,NO_QUERY,halllo,just came to school to learn that erp class is canceled 
